id,temperature,pressure,altitude,soilmoisture,note,status,class,date,time
3880,29.97,9929.35,-16.85,249,2,1,Wet,08-10-2022,22:06:24
3881,29.93,9929.06,-16.87,249,2,1,Wet,08-10-2022,22:06:24
3882,29.89,9928.77,-16.9,250,2,1,Wet,08-10-2022,22:06:24
3883,29.85,9928.8,-16.9,248,2,1,Wet,08-10-2022,22:06:24
3884,29.81,9928.33,-16.94,249,2,1,Wet,08-10-2022,22:06:24
3885,29.77,9928.2,-16.95,249,2,1,Wet,08-10-2022,22:06:24
3886,29.73,9928.25,-16.94,250,2,1,Wet,08-10-2022,22:06:24
3887,29.7,9928.12,-16.95,250,2,1,Wet,08-10-2022,22:06:24
3888,29.66,9927.98,-16.97,249,2,1,Wet,08-10-2022,22:06:24
3889,29.64,9928.16,-16.95,249,2,1,Wet,08-10-2022,22:06:24
3890,29.61,9928.41,-16.93,249,2,1,Wet,08-10-2022,22:06:24
3891,29.57,9928.27,-16.94,249,2,1,Wet,08-10-2022,22:06:24
3892,29.54,9928.28,-16.94,249,2,1,Wet,08-10-2022,22:06:24
3893,29.5,9928.31,-16.94,249,2,1,Wet,08-10-2022,22:06:24
3894,29.47,9928.35,-16.94,250,2,1,Wet,08-10-2022,22:06:24
3895,29.44,9928.36,-16.93,249,2,1,Wet,08-10-2022,22:06:24
3896,29.42,9928.39,-16.93,250,2,1,Wet,08-10-2022,22:06:24
3897,29.39,9928.43,-16.93,251,2,1,Wet,08-10-2022,22:06:24
3898,29.36,9928.3,-16.94,250,2,1,Wet,08-10-2022,22:06:24
3899,29.33,9927.95,-16.97,249,2,1,Wet,08-10-2022,22:06:24
3900,29.3,9927.64,-16.99,249,2,1,Wet,08-10-2022,22:06:24
3901,29.29,9927.65,-16.99,251,2,1,Wet,08-10-2022,22:06:24
3902,29.27,9927.68,-16.99,250,2,1,Wet,08-10-2022,22:06:24
3903,29.24,9927.38,-17.02,251,2,1,Wet,08-10-2022,22:06:24
3904,29.22,9927.38,-17.02,250,2,1,Wet,08-10-2022,22:06:24
3905,29.19,9926.87,-17.06,250,2,1,Wet,08-10-2022,22:06:24
3906,29.17,9926.55,-17.09,254,2,1,Wet,08-10-2022,22:06:24
3907,29.15,9926.75,-17.07,250,2,1,Wet,08-10-2022,22:06:24
3908,29.13,9926.95,-17.05,250,2,1,Wet,08-10-2022,22:06:24
3909,29.11,9926.93,-17.05,249,2,1,Wet,08-10-2022,22:06:24
3910,29.09,9927.13,-17.04,250,2,1,Wet,08-10-2022,22:06:24
3911,29.07,9927.33,-17.02,250,2,1,Wet,08-10-2022,22:06:24
3912,29.07,9927.33,-17.02,250,2,1,Wet,08-10-2022,22:06:24
3913,29.15,9927.09,-17.04,249,2,1,Wet,08-10-2022,22:06:24
3914,29.41,9927.2,-17.03,249,2,1,Wet,08-10-2022,22:06:24
3915,29.72,9927.59,-17,250,2,1,Wet,08-10-2022,22:06:24
3916,30.04,9928.23,-16.94,250,2,1,Wet,08-10-2022,22:06:24
3917,30.36,9928.52,-16.92,250,2,1,Wet,08-10-2022,22:06:24
3918,30.61,9928.67,-16.91,257,2,1,Wet,08-10-2022,22:06:24
3919,30.78,9928.91,-16.89,208,2,1,Wet,08-10-2022,22:06:24
3920,30.9,9928.91,-16.89,182,3,1,Very Wet,08-10-2022,22:06:24
3921,30.98,9928.61,-16.91,170,3,1,Very Wet,08-10-2022,22:06:24
3922,31.03,9928.52,-16.92,168,3,1,Very Wet,08-10-2022,22:06:24
3923,31.05,9928.14,-16.95,168,3,1,Very Wet,08-10-2022,22:06:24
3924,31.05,9927.97,-16.97,168,3,1,Very Wet,08-10-2022,22:06:24
3925,31.04,9927.31,-17.02,168,3,1,Very Wet,08-10-2022,22:06:24
3926,31.03,9927.16,-17.04,167,3,1,Very Wet,08-10-2022,22:06:24
3927,31,9926.66,-17.08,168,3,1,Very Wet,08-10-2022,22:06:24
3928,30.97,9926.38,-17.1,166,3,1,Very Wet,08-10-2022,22:06:24
3929,30.93,9925.95,-17.14,167,3,1,Very Wet,08-10-2022,22:06:24
3930,30.89,9925.48,-17.18,167,3,1,Very Wet,08-10-2022,22:06:24
3931,30.84,9925.23,-17.2,167,3,1,Very Wet,08-10-2022,22:06:24
3932,30.79,9925.3,-17.19,168,3,1,Very Wet,08-10-2022,22:06:24
3933,30.74,9925.56,-17.17,166,3,1,Very Wet,08-10-2022,22:06:24
3934,30.69,9925.44,-17.18,167,3,1,Very Wet,08-10-2022,22:06:24
3935,30.64,9925.7,-17.16,167,3,1,Very Wet,08-10-2022,22:06:24
3936,30.59,9925.8,-17.15,166,3,1,Very Wet,08-10-2022,22:06:24
3937,30.54,9926.03,-17.13,167,3,1,Very Wet,08-10-2022,22:06:24
3938,30.51,9926.25,-17.11,161,3,1,Very Wet,08-10-2022,22:06:24
3939,30.46,9925.97,-17.14,164,3,1,Very Wet,08-10-2022,22:06:24
3940,30.41,9926.03,-17.13,167,3,1,Very Wet,08-10-2022,22:06:24
3941,30.35,9925.92,-17.14,167,3,1,Very Wet,08-10-2022,22:06:24
3942,30.3,9926.18,-17.12,168,3,1,Very Wet,08-10-2022,22:06:24
3943,30.25,9926.61,-17.08,167,3,1,Very Wet,08-10-2022,22:06:24
3944,30.21,9926.83,-17.06,167,3,1,Very Wet,08-10-2022,22:06:24
3945,30.16,9927.41,-17.01,167,3,1,Very Wet,08-10-2022,22:06:24
3946,30.12,9927.28,-17.03,167,3,1,Very Wet,08-10-2022,22:06:24
3947,30.07,9927.51,-17.01,167,3,1,Very Wet,08-10-2022,22:06:24
3948,30.03,9927.75,-16.99,167,3,1,Very Wet,08-10-2022,22:06:24
3949,29.99,9927.59,-17,167,3,1,Very Wet,08-10-2022,22:06:24
3950,29.97,9927.3,-17.02,168,3,1,Very Wet,08-10-2022,22:06:24
3951,29.93,9927.17,-17.03,167,3,1,Very Wet,08-10-2022,22:06:24
3952,29.89,9927.02,-17.05,167,3,1,Very Wet,08-10-2022,22:06:24
3953,29.86,9926.91,-17.06,167,3,1,Very Wet,08-10-2022,22:06:24
3954,29.82,9926.61,-17.08,167,3,1,Very Wet,08-10-2022,22:06:24
3955,29.79,9926.45,-17.09,167,3,1,Very Wet,08-10-2022,22:06:24
3956,29.75,9926.5,-17.09,167,3,1,Very Wet,08-10-2022,22:06:24
3957,29.72,9926.2,-17.12,167,3,1,Very Wet,08-10-2022,22:06:24
3958,29.69,9925.92,-17.14,167,3,1,Very Wet,08-10-2022,22:06:24
3959,29.66,9925.93,-17.14,167,3,1,Very Wet,08-10-2022,22:06:24
3960,29.63,9925.8,-17.15,167,3,1,Very Wet,08-10-2022,22:06:24
3961,29.6,9926,-17.13,167,3,1,Very Wet,08-10-2022,22:06:24
3962,29.58,9927.55,-17.15,167,3,1,Very Wet,08-10-2022,22:06:24
3963,29.55,9925.5,-17.18,167,3,1,Very Wet,08-10-2022,22:06:24
3964,29.52,9925.54,-17.17,167,3,1,Very Wet,08-10-2022,22:06:24
3965,29.5,9925.75,-17.15,167,3,1,Very Wet,08-10-2022,22:06:24
3966,29.47,9925.78,-17.15,170,3,1,Very Wet,08-10-2022,22:06:24
3967,29.44,9925.45,-17.18,166,3,1,Very Wet,08-10-2022,22:06:24
3968,29.42,9925.31,-17.19,167,3,1,Very Wet,08-10-2022,22:06:24
3969,29.4,9925.34,-17.19,167,3,1,Very Wet,08-10-2022,22:06:24
3970,29.37,9925.17,-17.2,167,3,1,Very Wet,08-10-2022,22:06:24
3971,29.35,9925.37,-17.19,167,3,1,Very Wet,08-10-2022,22:06:24
3972,29.33,9925.55,-17.17,168,3,1,Very Wet,08-10-2022,22:06:24
3973,29.3,9925.42,-17.18,168,3,1,Very Wet,08-10-2022,22:06:24
3974,29.28,9925.28,-17.19,167,3,1,Very Wet,08-10-2022,22:06:24
3975,29.27,9925.45,-17.18,330,0,0,Very Dry,08-10-2022,22:06:24
3976,29.25,9925.48,-17.18,441,0,0,Very Dry,08-10-2022,22:06:24
3977,29.22,9924.61,-17.25,369,0,0,Very Dry,08-10-2022,22:06:24
3978,29.2,9924.47,-17.26,302,1,0,Dry,08-10-2022,22:06:24
3979,29.18,9924.32,-17.27,263,2,1,Wet,08-10-2022,22:06:24
3980,29.16,9924.18,-17.29,216,2,1,Wet,08-10-2022,22:06:24
3981,29.15,9924.36,-17.27,243,2,1,Wet,08-10-2022,22:06:24
3982,29.13,9924.22,-17.28,244,2,1,Wet,08-10-2022,22:06:24
3983,29.11,9924.02,-17.3,243,2,1,Wet,08-10-2022,22:06:24
3984,29.09,9924.05,-17.3,243,2,1,Wet,08-10-2022,22:06:24
3985,29.08,9923.91,-17.31,243,2,1,Wet,08-10-2022,22:06:24
3986,29.07,9923.91,-17.31,243,2,1,Wet,08-10-2022,22:06:24
3987,29.05,9923.91,-17.31,244,2,1,Wet,08-10-2022,22:06:24
3988,29.03,9923.77,-17.32,244,2,1,Wet,08-10-2022,22:06:24
3989,29.01,9923.8,-17.32,243,2,1,Wet,08-10-2022,22:06:24
3990,29,9923.42,-17.35,243,2,1,Wet,08-10-2022,22:06:24
3991,28.98,9923.63,-17.33,243,2,1,Wet,08-10-2022,22:06:24
3992,28.97,9923.45,-17.35,243,2,1,Wet,08-10-2022,22:06:24
3993,28.95,9923.48,-17.34,243,2,1,Wet,08-10-2022,22:06:24
3994,28.94,9923.66,-17.33,242,2,1,Wet,08-10-2022,22:06:24
3995,28.92,9923.68,-17.33,239,2,1,Wet,08-10-2022,22:06:24
3996,28.91,9923.69,-17.33,240,2,1,Wet,08-10-2022,22:06:24
3997,28.89,9923.86,-17.31,238,2,1,Wet,08-10-2022,22:06:24
3998,28.88,9924.2,-17.28,240,2,1,Wet,08-10-2022,22:06:24
3999,28.87,9924.56,-17.25,238,2,1,Wet,08-10-2022,22:06:24
4000,28.85,9925.08,-17.21,239,2,1,Wet,08-10-2022,22:06:24
4001,28.84,9925.45,-17.18,238,2,1,Wet,08-10-2022,22:06:24
4002,28.82,9925.97,-17.14,238,2,1,Wet,08-10-2022,22:06:24
4003,28.8,9926,-17.13,239,2,1,Wet,08-10-2022,22:06:24
4004,28.79,9926.16,-17.12,238,2,1,Wet,08-10-2022,22:06:24
4005,28.77,9926.16,-17.12,238,2,1,Wet,08-10-2022,22:06:24
4006,28.76,9926.34,-17.1,238,2,1,Wet,08-10-2022,22:06:24
4007,28.74,9926.37,-17.1,237,2,1,Wet,08-10-2022,22:06:24
4008,28.73,9926.53,-17.09,237,2,1,Wet,08-10-2022,22:06:24
4009,28.72,9926.39,-17.1,238,2,1,Wet,08-10-2022,22:06:24
4010,28.71,9926.73,-17.07,239,2,1,Wet,08-10-2022,22:06:24
4011,28.7,9926.56,-17.09,241,2,1,Wet,08-10-2022,22:06:24
4012,28.68,9926.59,-17.08,239,2,1,Wet,08-10-2022,22:06:24
4013,28.67,9926.93,-17.05,238,2,1,Wet,08-10-2022,22:06:24
4014,28.66,9926.73,-17.07,238,2,1,Wet,08-10-2022,22:06:24
4015,28.65,9927.44,-17.01,238,2,1,Wet,08-10-2022,22:06:24
4016,28.64,9927.27,-17.03,239,2,1,Wet,08-10-2022,22:06:24
4017,28.63,9927.64,-16.99,237,2,1,Wet,08-10-2022,22:06:24
4018,28.62,9927.64,-16.99,238,2,1,Wet,08-10-2022,22:06:24
4019,28.61,9927.64,-16.99,239,2,1,Wet,08-10-2022,22:06:24
4020,28.6,9927.83,-16.98,237,2,1,Wet,08-10-2022,22:06:24
4021,28.59,9927.83,-16.98,238,2,1,Wet,08-10-2022,22:06:24
4022,28.58,9927.83,-16.98,240,2,1,Wet,08-10-2022,22:06:24
4023,28.57,9927.66,-16.99,238,2,1,Wet,08-10-2022,22:06:24
4024,28.56,9927.34,-17.02,238,2,1,Wet,08-10-2022,22:06:24
4025,28.55,9926.98,-17.05,237,2,1,Wet,08-10-2022,22:06:24
4026,28.55,9927.31,-17.02,238,2,1,Wet,08-10-2022,22:06:24
4027,28.54,9927.17,-17.03,238,2,1,Wet,08-10-2022,22:06:24
4028,28.53,9927.17,-17.03,238,2,1,Wet,08-10-2022,22:06:24
4029,28.52,9927,-17.05,237,2,1,Wet,08-10-2022,22:06:24
4030,28.51,9927.02,-17.05,238,2,1,Wet,08-10-2022,22:06:24
4031,28.5,9926.85,-17.06,238,2,1,Wet,08-10-2022,22:06:24
4032,28.49,9926.68,-17.08,237,2,1,Wet,08-10-2022,22:06:24
4033,28.48,9926.36,-17.1,238,2,1,Wet,08-10-2022,22:06:24
4034,28.47,9926.19,-17.12,238,2,1,Wet,08-10-2022,22:06:24
4035,28.47,9926.19,-17.12,237,2,1,Wet,08-10-2022,22:06:24
4036,28.46,9925.67,-17.16,237,2,1,Wet,08-10-2022,22:06:24
4037,28.45,9925.53,-17.17,238,2,1,Wet,08-10-2022,22:06:24
4038,28.44,9925.5,-17.18,231,2,1,Wet,08-10-2022,22:06:24
4039,28.43,9924.98,-17.22,238,2,1,Wet,08-10-2022,22:06:24
4040,28.42,9924.5,-17.26,237,2,1,Wet,08-10-2022,22:06:24
4041,28.41,9924.67,-17.24,237,2,1,Wet,08-10-2022,22:06:24
4042,28.4,9924.5,-17.26,238,2,1,Wet,08-10-2022,22:06:24
4043,28.39,9924.32,-17.27,239,2,1,Wet,08-10-2022,22:06:24
4044,28.38,9924.52,-17.26,237,2,1,Wet,08-10-2022,22:06:24
4045,28.37,9924.34,-17.27,238,2,1,Wet,08-10-2022,22:06:24
4046,28.36,9924.17,-17.29,238,2,1,Wet,08-10-2022,22:06:24
4047,28.36,9924.37,-17.27,239,2,1,Wet,08-10-2022,22:06:24
4048,28.35,9924.37,-17.27,238,2,1,Wet,08-10-2022,22:06:24
4049,28.34,9924.2,-17.28,237,2,1,Wet,08-10-2022,22:06:24
4050,28.33,9923.85,-17.31,238,2,1,Wet,08-10-2022,22:06:24
4051,28.32,9923.85,-17.31,238,2,1,Wet,08-10-2022,22:06:24
4052,28.31,9923.51,-17.34,238,2,1,Wet,08-10-2022,22:06:24
4053,28.3,9923.34,-17.36,238,2,1,Wet,08-10-2022,22:06:24
4054,28.29,9923.02,-17.38,238,2,1,Wet,08-10-2022,22:06:24
4055,28.28,9922.84,-17.4,238,2,1,Wet,08-10-2022,22:06:24
4056,28.28,9922.84,-17.4,238,2,1,Wet,08-10-2022,22:06:24
4057,28.27,9923.02,-17.38,235,2,1,Wet,08-10-2022,22:06:24
4058,28.26,9923.03,-17.38,238,2,1,Wet,08-10-2022,22:06:24
4059,28.26,9923.2,-17.37,238,2,1,Wet,08-10-2022,22:06:24
4060,28.25,9922.86,-17.4,237,2,1,Wet,08-10-2022,22:06:24
4061,28.24,9923.03,-17.38,238,2,1,Wet,08-10-2022,22:06:24
4062,28.23,9923.05,-17.38,238,2,1,Wet,08-10-2022,22:06:24
4063,28.22,9923.23,-17.37,239,2,1,Wet,08-10-2022,22:06:24
4064,28.22,9923.38,-17.35,238,2,1,Wet,08-10-2022,22:06:24
4065,28.21,9923.54,-17.34,237,2,1,Wet,08-10-2022,22:06:24
4066,28.2,9923.56,-17.34,237,2,1,Wet,08-10-2022,22:06:24
4067,28.19,9923.39,-17.35,236,2,1,Wet,08-10-2022,22:06:24
4068,28.19,9923.39,-17.35,237,2,1,Wet,08-10-2022,22:06:24
4069,28.18,9923.22,-17.37,237,2,1,Wet,08-10-2022,22:06:24
4070,28.17,9923.06,-17.38,237,2,1,Wet,08-10-2022,22:06:24
4071,28.17,9922.89,-17.39,238,2,1,Wet,08-10-2022,22:06:24
4072,28.16,9922.38,-17.44,244,2,1,Wet,08-10-2022,22:06:24
4073,28.15,9922.38,-17.44,238,2,1,Wet,08-10-2022,22:06:24
4074,28.14,9922.41,-17.44,237,2,1,Wet,08-10-2022,22:06:24
4075,28.13,9922.23,-17.45,239,2,1,Wet,08-10-2022,22:06:24
4076,28.13,9921.89,-17.48,237,2,1,Wet,08-10-2022,22:06:24
4077,28.12,9921.72,-17.49,238,2,1,Wet,08-10-2022,22:06:24
4078,28.11,9921.91,-17.48,237,2,1,Wet,08-10-2022,22:06:24
4079,28.11,9921.73,-17.49,237,2,1,Wet,08-10-2022,22:06:24
4080,28.1,9921.53,-17.51,238,2,1,Wet,08-10-2022,22:06:24
4081,28.09,9921.36,-17.52,237,2,1,Wet,08-10-2022,22:06:24
4082,28.09,9921.36,-17.52,238,2,1,Wet,08-10-2022,22:06:24
4083,28.08,9921.22,-17.54,238,2,1,Wet,08-10-2022,22:06:24
4084,28.08,9921.22,-17.54,237,2,1,Wet,08-10-2022,22:06:24
4085,28.07,9920.88,-17.56,237,2,1,Wet,08-10-2022,22:06:24
4086,28.06,9921.04,-17.55,237,2,1,Wet,08-10-2022,22:06:24
4087,28.06,9921.04,-17.55,237,2,1,Wet,08-10-2022,22:06:24
4088,28.05,9920.55,-17.59,238,2,1,Wet,08-10-2022,22:06:24
4089,28.05,9920.55,-17.59,238,2,1,Wet,08-10-2022,22:06:24
4090,28.04,9920.55,-17.59,237,2,1,Wet,08-10-2022,22:06:24
4091,28.04,9920.55,-17.59,238,2,1,Wet,08-10-2022,22:06:24
4092,28.03,9920.55,-17.59,238,2,1,Wet,08-10-2022,22:06:24
4093,28.02,9920.38,-17.61,237,2,1,Wet,08-10-2022,22:06:24
4094,28.02,9920.72,-17.58,231,2,1,Wet,08-10-2022,22:06:24
4095,28.02,9920.73,-17.58,193,3,1,Very Wet,08-10-2022,22:06:24
4096,28.01,9920.39,-17.61,174,3,1,Very Wet,08-10-2022,22:06:24
4097,28.06,9920.36,-17.61,167,3,1,Very Wet,08-10-2022,22:06:24
4098,28.33,9920.95,-17.56,166,3,1,Very Wet,08-10-2022,22:06:24
4099,28.68,9921.45,-17.52,166,3,1,Very Wet,08-10-2022,22:06:24
4100,29.06,9922.2,-17.45,166,3,1,Very Wet,08-10-2022,22:06:24
4101,29.44,9922.7,-17.41,166,3,1,Very Wet,08-10-2022,22:06:24
4102,29.82,9923.19,-17.37,166,3,1,Very Wet,08-10-2022,22:06:24
4103,30.14,9923.32,-17.36,167,3,1,Very Wet,08-10-2022,22:06:24
4104,30.37,9923.36,-17.36,224,2,1,Wet,08-10-2022,22:06:24
4105,30.53,9923.28,-17.36,388,0,0,Very Dry,08-10-2022,22:06:24
4106,30.6,9923.21,-17.37,318,1,0,Dry,08-10-2022,22:06:24
4107,30.69,9922.86,-17.4,272,1,0,Dry,08-10-2022,22:06:24
4108,30.75,9922.78,-17.4,246,2,1,Wet,08-10-2022,22:06:24
4109,30.78,9922.22,-17.45,306,1,0,Dry,08-10-2022,22:06:24
4110,30.79,9922.38,-17.44,403,0,0,Very Dry,08-10-2022,22:06:24
4111,30.79,9922.38,-17.44,404,0,0,Very Dry,08-10-2022,22:06:24
4112,30.77,9921.91,-17.48,329,1,0,Dry,08-10-2022,22:06:24
4113,30.74,9921.62,-17.5,279,1,0,Dry,08-10-2022,22:06:24
4114,30.7,9921.5,-17.51,240,2,1,Wet,08-10-2022,22:06:24
4115,30.66,9921.39,-17.52,204,2,1,Wet,08-10-2022,22:06:24
4116,30.61,9921.62,-17.5,243,2,1,Wet,08-10-2022,22:06:24
4117,30.59,9921.84,-17.48,244,2,1,Wet,08-10-2022,22:06:24
4118,30.54,9922.08,-17.46,244,2,1,Wet,08-10-2022,22:06:24
4119,30.48,9922,-17.47,256,2,1,Wet,08-10-2022,22:06:24
4120,30.43,9922.23,-17.45,245,2,1,Wet,08-10-2022,22:06:24
4121,30.38,9922.16,-17.46,244,2,1,Wet,08-10-2022,22:06:24
4122,30.32,9922.02,-17.47,244,2,1,Wet,08-10-2022,22:06:24
4123,30.27,9922.45,-17.43,244,2,1,Wet,08-10-2022,22:06:24
4124,30.22,9922.16,-17.46,245,2,1,Wet,08-10-2022,22:06:24
4125,30.17,9922.77,-17.4,243,2,1,Wet,08-10-2022,22:06:24
4126,30.12,9922.65,-17.42,243,2,1,Wet,08-10-2022,22:06:24
4127,30.07,9923.22,-17.37,241,2,1,Wet,08-10-2022,22:06:24
4128,30.02,9923.47,-17.35,241,2,1,Wet,08-10-2022,22:06:24
4129,29.99,9923.31,-17.36,240,2,1,Wet,08-10-2022,22:06:24
4130,29.95,9923.22,-17.37,238,2,1,Wet,08-10-2022,22:06:24
4131,29.9,9923.58,-17.34,241,2,1,Wet,08-10-2022,22:06:24
4132,29.85,9923.48,-17.34,240,2,1,Wet,08-10-2022,22:06:24
4133,29.81,9923.36,-17.36,240,2,1,Wet,08-10-2022,22:06:24
4134,29.76,9923.41,-17.35,239,2,1,Wet,08-10-2022,22:06:24
4135,29.72,9923.28,-17.36,239,2,1,Wet,08-10-2022,22:06:24
4136,29.68,9923.49,-17.34,239,2,1,Wet,08-10-2022,22:06:24
4137,29.64,9923.19,-17.37,240,2,1,Wet,08-10-2022,22:06:24
4138,29.6,9923.6,-17.33,240,2,1,Wet,08-10-2022,22:06:24
4139,29.56,9923.27,-17.36,240,2,1,Wet,08-10-2022,22:06:24
4140,29.53,9923.48,-17.34,240,2,1,Wet,08-10-2022,22:06:24
4141,29.51,9923.17,-17.37,240,2,1,Wet,08-10-2022,22:06:24
4142,29.47,9923.21,-17.37,240,2,1,Wet,08-10-2022,22:06:24
4143,29.44,9923.39,-17.35,238,2,1,Wet,08-10-2022,22:06:24
4144,29.41,9923.59,-17.34,239,2,1,Wet,08-10-2022,22:06:24
4145,29.37,9923.63,-17.33,237,2,1,Wet,08-10-2022,22:06:24
4146,29.34,9923.47,-17.35,237,2,1,Wet,08-10-2022,22:06:24
4147,29.31,9923.53,-17.34,237,2,1,Wet,08-10-2022,22:06:24
4148,29.28,9923.73,-17.32,209,2,1,Wet,08-10-2022,22:06:24
4149,29.25,9923.94,-17.31,186,3,1,Very Wet,08-10-2022,22:06:24
4150,29.22,9923.75,-17.32,170,3,1,Very Wet,08-10-2022,22:06:24
4151,29.2,9923.78,-17.32,167,3,1,Very Wet,08-10-2022,22:06:24
4152,29.17,9923.64,-17.33,167,3,1,Very Wet,08-10-2022,22:06:24
4153,29.16,9923.5,-17.34,167,3,1,Very Wet,08-10-2022,22:06:24
4154,29.14,9923.18,-17.37,167,3,1,Very Wet,08-10-2022,22:06:24
4155,29.11,9923.16,-17.37,167,3,1,Very Wet,08-10-2022,22:06:24
4156,29.09,9923.19,-17.37,166,3,1,Very Wet,08-10-2022,22:06:24
4157,29.07,9923.05,-17.38,167,3,1,Very Wet,08-10-2022,22:06:24
4158,29.05,9923.22,-17.37,166,3,1,Very Wet,08-10-2022,22:06:24
4159,29.03,9923.25,-17.36,167,3,1,Very Wet,08-10-2022,22:06:24
4160,29.01,9923.45,-17.35,167,3,1,Very Wet,08-10-2022,22:06:24
4161,28.99,9923.28,-17.36,168,3,1,Very Wet,08-10-2022,22:06:24
4162,28.97,9923.63,-17.33,167,3,1,Very Wet,08-10-2022,22:06:24
4163,28.95,9923.66,-17.33,167,3,1,Very Wet,08-10-2022,22:06:24
4164,28.93,9923.48,-17.34,167,3,1,Very Wet,08-10-2022,22:06:24
4165,28.92,9923.52,-17.34,167,3,1,Very Wet,08-10-2022,22:06:24
4166,28.91,9923.69,-17.33,166,3,1,Very Wet,08-10-2022,22:06:24
4167,28.89,9924.2,-17.28,166,3,1,Very Wet,08-10-2022,22:06:24
4168,28.87,9924.05,-17.3,167,3,1,Very Wet,08-10-2022,22:06:24
4169,28.85,9924.4,-17.27,166,3,1,Very Wet,08-10-2022,22:06:24
4170,28.83,9924.25,-17.28,166,3,1,Very Wet,08-10-2022,22:06:24
4171,28.82,9924.59,-17.25,167,3,1,Very Wet,08-10-2022,22:06:24
4172,28.8,9924.28,-17.28,167,3,1,Very Wet,08-10-2022,22:06:24
4173,28.78,9924.45,-17.26,166,3,1,Very Wet,08-10-2022,22:06:24
4174,28.77,9924.63,-17.25,167,3,1,Very Wet,08-10-2022,22:06:24
4175,28.75,9924.63,-17.25,167,3,1,Very Wet,08-10-2022,22:06:24
4176,28.74,9924.82,-17.23,179,3,1,Very Wet,08-10-2022,22:06:24
4177,28.73,9924.82,-17.23,167,3,1,Very Wet,08-10-2022,22:06:24
4178,28.72,9925.19,-17.2,167,3,1,Very Wet,08-10-2022,22:06:24
4179,28.7,9925.02,-17.22,167,3,1,Very Wet,08-10-2022,22:06:24
4180,28.69,9925.39,-17.18,166,3,1,Very Wet,08-10-2022,22:06:24
4181,28.67,9925.05,-17.21,166,3,1,Very Wet,08-10-2022,22:06:24
4182,28.66,9925.36,-17.19,167,3,1,Very Wet,08-10-2022,22:06:24
4183,28.65,9925.05,-17.21,167,3,1,Very Wet,08-10-2022,22:06:24
4184,28.63,9925.05,-17.21,167,3,1,Very Wet,08-10-2022,22:06:24
4185,28.62,9925.06,-17.21,167,3,1,Very Wet,08-10-2022,22:06:24
4186,28.61,9924.9,-17.23,167,3,1,Very Wet,08-10-2022,22:06:24
4187,28.59,9924.92,-17.22,167,3,1,Very Wet,08-10-2022,22:06:24
4188,28.58,9924.92,-17.22,168,3,1,Very Wet,08-10-2022,22:06:24
4189,28.58,9924.92,-17.22,164,3,1,Very Wet,08-10-2022,22:06:24
4190,28.56,9924.78,-17.24,166,3,1,Very Wet,08-10-2022,22:06:24
4191,28.55,9924.58,-17.25,166,3,1,Very Wet,08-10-2022,22:06:24
4192,28.54,9924.77,-17.24,167,3,1,Very Wet,08-10-2022,22:06:24
4193,28.53,9924.43,-17.27,166,3,1,Very Wet,08-10-2022,22:06:24
4194,28.51,9924.09,-17.29,167,3,1,Very Wet,08-10-2022,22:06:24
4195,28.5,9924.45,-17.26,167,3,1,Very Wet,08-10-2022,22:06:24
4196,28.49,9924.28,-17.28,167,3,1,Very Wet,08-10-2022,22:06:24
4197,28.48,9923.97,-17.3,167,3,1,Very Wet,08-10-2022,22:06:24
4198,28.47,9923.97,-17.3,167,3,1,Very Wet,08-10-2022,22:06:24
4199,28.45,9923.63,-17.33,167,3,1,Very Wet,08-10-2022,22:06:24
4200,28.44,9923.27,-17.36,167,3,1,Very Wet,08-10-2022,22:06:24
4201,28.44,9923.45,-17.35,167,3,1,Very Wet,08-10-2022,22:06:24
4202,28.42,9923.27,-17.36,167,3,1,Very Wet,08-10-2022,22:06:24
4203,28.41,9923.3,-17.36,166,3,1,Very Wet,08-10-2022,22:06:24
4204,28.4,9922.95,-17.39,167,3,1,Very Wet,08-10-2022,22:06:24
4205,28.39,9922.95,-17.39,168,3,1,Very Wet,08-10-2022,22:06:24
4206,28.38,9922.98,-17.39,167,3,1,Very Wet,08-10-2022,22:06:24
4207,28.37,9922.63,-17.42,167,3,1,Very Wet,08-10-2022,22:06:24
4208,28.36,9922.83,-17.4,167,3,1,Very Wet,08-10-2022,22:06:24
4209,28.35,9922.83,-17.4,166,3,1,Very Wet,08-10-2022,22:06:24
4210,28.34,9922.66,-17.41,168,3,1,Very Wet,08-10-2022,22:06:24
4211,28.33,9922.28,-17.45,166,3,1,Very Wet,08-10-2022,22:06:24
4212,28.32,9922.66,-17.41,166,3,1,Very Wet,08-10-2022,22:06:24
4213,28.32,9922.48,-17.43,166,3,1,Very Wet,08-10-2022,22:06:24
4214,28.31,9922.65,-17.42,165,3,1,Very Wet,08-10-2022,22:06:24
4215,28.3,9922.48,-17.43,165,3,1,Very Wet,08-10-2022,22:06:24
4216,28.29,9922.5,-17.43,165,3,1,Very Wet,08-10-2022,22:06:24
4217,178.7,-2120.4,,2,3,1,Very Wet,08-10-2022,22:06:24
4218,28.27,9922.67,-17.41,185,3,1,Very Wet,08-10-2022,22:06:24
4219,28.26,9922.7,-17.41,185,3,1,Very Wet,08-10-2022,22:06:24
4220,28.26,9922.69,-17.41,185,3,1,Very Wet,08-10-2022,22:06:24
4221,28.25,9922.69,-17.41,204,2,1,Wet,08-10-2022,22:06:24
